Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
353-U1447A-24H-2-A,14.5,20,213.045,213.1,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,20,23,213.1,213.13,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,23,53,213.13,213.43,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,53,55,213.43,213.45,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,55,74,213.45,213.64,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,74,79.5,213.64,213.695,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,79.5,107,213.695,213.97,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,107,109,213.97,213.99,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,109,114,213.99,214.04,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,114,116,214.04,214.06,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,116,122,214.06,214.12,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,122,124,214.12,214.14,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,124,127,214.14,214.17,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,127,131,214.17,214.21,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,131,134,214.21,214.24,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,134,135,214.24,214.25,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-2-A,135,141,214.25,214.31,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,2,A,
353-U1447A-24H-3-A,0,15,214.31,214.46,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,15,16,214.46,214.47,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,16,34.5,214.47,214.655,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,34.5,40.5,214.655,214.715,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,40.5,52.5,214.715,214.835,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,52.5,55,214.835,214.86,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,55,61,214.86,214.92,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,61,62,214.92,214.93,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,62,72.5,214.93,215.035,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,72.5,80,215.035,215.11,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,80,92,215.11,215.23,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,92,95,215.23,215.26,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,95,104.5,215.26,215.355,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,104.5,107,215.355,215.38,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,107,122,215.38,215.53,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-3-A,122,143,215.53,215.74,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),,,,thick bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,3,A,
353-U1447A-24H-4-A,0,14,215.74,215.88,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thick bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,14,20.5,215.88,215.945,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,20.5,27.5,215.945,216.015,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,27.5,36,216.015,216.1,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,36,37,216.1,216.11,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,37,48,216.11,216.22,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,48,50,216.22,216.24,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,50,61,216.24,216.35,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,61,63,216.35,216.37,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,63,72.5,216.37,216.465,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,72.5,74,216.465,216.48,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,74,83,216.48,216.57,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,83,89.5,216.57,216.635,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,89.5,106,216.635,216.8,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,106,109.5,216.8,216.835,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,109.5,131,216.835,217.05,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,131,133.5,217.05,217.075,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-4-A,133.5,144,217.075,217.18,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,4,A,
353-U1447A-24H-5-A,0,10,217.18,217.28,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,10,17,217.28,217.35,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,17,23,217.35,217.41,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,23,35.5,217.41,217.535,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,35.5,37,217.535,217.55,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,37,47.5,217.55,217.655,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,47.5,50,217.655,217.68,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,50,57.5,217.68,217.755,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,57.5,58.5,217.755,217.765,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,58.5,71.5,217.765,217.895,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,71.5,72,217.895,217.9,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,72,79,217.9,217.97,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,79,80,217.97,217.98,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,80,95.5,217.98,218.135,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,95.5,96,218.135,218.14,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,96,97.5,218.14,218.155,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,97.5,98,218.155,218.16,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,98,120,218.16,218.38,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,120,121,218.38,218.39,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,121,135.5,218.39,218.535,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,135.5,136.5,218.535,218.545,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-5-A,136.5,146,218.545,218.64,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,5,A,
353-U1447A-24H-6-A,0,6.5,218.64,218.705,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-6-A,6.5,7.5,218.705,218.715,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-6-A,7.5,50.5,218.715,219.145,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-6-A,50.5,51.5,219.145,219.155,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-6-A,51.5,100,219.155,219.64,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-6-A,100,104.5,219.64,219.685,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-6-A,104.5,120,219.685,219.84,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-6-A,120,123,219.84,219.87,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-6-A,123,146,219.87,220.1,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,6,A,
353-U1447A-24H-7-A,0,8,220.1,220.18,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,24,H,7,A,
353-U1447A-24H-7-A,8,11,220.18,220.21,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,24,H,7,A,
